,date,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
1975,1993-09-30,0,0,0,0,0,0,0,1,1,1,1,1
1976,1993-10-01,0,0,0,0,0,0,0,0,1,1,1,1
1977,1993-10-04,0,0,0,0,0,0,0,0,0,1,1,1
1978,1993-10-05,0,0,0,0,0,0,1,0,0,1,1,1
1979,1993-10-06,0,0,0,0,0,0,1,1,0,1,1,1
1980,1993-10-07,0,0,0,0,0,0,1,1,1,0,1,1
1981,1993-10-08,0,0,1,0,0,0,1,1,1,0,1,1
1982,1993-10-11,0,0,0,0,0,0,1,1,1,1,1,1
1983,1993-10-12,0,0,0,0,0,0,0,1,1,1,0,1
1984,1993-10-13,0,0,0,0,0,0,0,0,1,1,0,1
1985,1993-10-14,1,0,0,1,1,0,0,0,0,1,0,1
1986,1993-10-15,1,1,1,1,1,1,0,0,0,0,0,0
1987,1993-10-18,1,1,1,1,1,1,0,0,0,0,0,0
1988,1993-10-19,1,1,1,1,1,1,0,0,0,0,0,0
1989,1993-10-20,1,1,1,1,1,1,1,1,1,0,0,0
1990,1993-10-21,1,1,1,1,1,1,1,1,1,0,0,0
1991,1993-10-22,1,1,1,1,1,1,0,0,0,0,0,0
1992,1993-10-25,1,1,1,1,1,1,0,0,0,0,0,0
1993,1993-10-26,1,1,1,1,1,1,1,0,0,0,0,0
1994,1993-10-27,1,1,1,1,1,1,1,1,0,0,0,0
1995,1993-10-28,1,1,1,1,1,1,0,0,0,0,0,0
1996,1993-10-29,1,1,1,1,1,1,0,0,0,0,0,0
1997,1993-11-01,1,1,1,1,1,1,1,1,0,0,0,0
1998,1993-11-02,1,1,1,1,1,1,0,1,0,0,0,0
1999,1993-11-03,0,1,1,1,1,1,1,0,1,0,0,0
2000,1993-11-04,0,0,1,1,1,1,0,1,0,0,0,0
2001,1993-11-05,1,1,1,1,1,1,0,0,1,0,0,0
2002,1993-11-08,1,1,1,1,1,1,0,0,0,0,0,0
2003,1993-11-09,1,1,1,1,1,1,1,0,0,0,0,0
2004,1993-11-10,1,1,1,1,1,1,0,0,0,0,0,0
2005,1993-11-11,1,1,1,1,1,1,1,1,1,0,0,0
2006,1993-11-12,1,1,1,1,1,1,0,1,1,0,0,0
2007,1993-11-15,1,1,1,1,1,1,1,0,1,0,0,0
2008,1993-11-16,1,1,1,1,1,1,0,0,0,1,0,0
2009,1993-11-17,0,0,0,0,1,1,1,1,1,1,0,0
2010,1993-11-18,1,0,0,1,1,1,0,0,0,1,0,0
2011,1993-11-19,1,1,0,1,1,1,0,0,0,0,0,0
2012,1993-11-22,1,1,1,1,1,1,1,1,0,0,0,0
2013,1993-11-23,1,1,1,1,1,1,0,0,0,0,0,0
2014,1993-11-24,1,1,1,1,1,1,0,0,0,0,0,0
2015,1993-11-26,1,1,1,1,1,1,0,0,0,0,0,0
2016,1993-11-29,1,1,1,1,1,1,0,0,0,0,0,0
2017,1993-11-30,1,1,1,1,1,1,1,0,0,0,0,0
2018,1993-12-01,1,1,1,1,1,1,1,1,0,0,0,0
2019,1993-12-02,1,1,1,1,1,1,0,0,0,0,0,0
2020,1993-12-03,1,1,1,1,1,1,1,0,0,0,0,0
2021,1993-12-06,1,1,1,1,1,1,0,0,0,0,0,0
2022,1993-12-07,1,1,1,1,1,1,0,0,0,0,0,0
2023,1993-12-08,1,1,1,1,1,1,1,1,0,0,0,0
2024,1993-12-09,1,1,1,1,1,1,1,1,1,0,0,0
2025,1993-12-10,0,1,1,1,1,1,1,1,1,1,0,0
2026,1993-12-13,1,1,1,1,1,1,0,0,0,0,0,0
2027,1993-12-14,1,1,1,1,1,1,0,0,0,0,0,0
2028,1993-12-15,1,1,1,1,1,1,0,0,0,0,0,0
2029,1993-12-16,1,1,1,1,1,1,0,0,0,0,0,0
2030,1993-12-17,1,1,1,1,1,1,0,0,0,0,0,0
2031,1993-12-20,1,1,1,1,1,1,1,0,0,0,0,0
2032,1993-12-21,1,1,1,1,1,1,1,1,1,0,0,0
2033,1993-12-22,0,0,1,0,0,1,1,1,1,1,0,1
2034,1993-12-23,0,0,0,0,0,0,0,1,1,1,0,0
2035,1993-12-27,1,1,0,1,1,1,0,0,0,0,0,0
2036,1993-12-28,1,1,1,1,1,1,1,0,0,1,0,0
2037,1993-12-29,0,0,1,0,1,1,1,1,0,1,1,0
2038,1993-12-30,1,0,1,1,0,1,0,1,1,0,0,0
2039,1994-01-03,0,0,0,0,0,0,1,1,1,0,1,1
2040,1994-01-04,0,0,0,0,0,0,1,1,1,1,1,1
2041,1994-01-05,0,0,0,0,0,0,1,1,1,1,1,1
2042,1994-01-06,0,0,0,0,0,0,1,1,1,1,1,1
2043,1994-01-07,0,0,0,0,0,0,0,1,1,1,1,1
2044,1994-01-10,1,0,0,0,0,0,0,0,0,1,1,1
2045,1994-01-11,0,1,0,0,0,0,1,0,0,1,1,1
2046,1994-01-12,1,1,1,1,1,1,0,0,0,0,0,0
2047,1994-01-13,1,1,1,1,1,1,1,0,0,0,1,1
2048,1994-01-14,1,1,1,0,1,1,1,1,0,0,1,1
2049,1994-01-17,0,0,1,0,0,0,1,1,1,0,1,1
2050,1994-01-18,0,0,0,0,0,0,0,1,1,1,0,1
2051,1994-01-19,0,0,0,0,0,0,1,1,1,1,0,1
2052,1994-01-20,0,0,0,1,0,0,0,1,0,1,0,1
2053,1994-01-21,1,0,0,1,1,0,0,0,0,1,1,0
2054,1994-01-24,0,0,0,0,0,0,1,1,0,1,1,0
2055,1994-01-25,0,0,0,0,0,0,1,1,1,1,1,0
2056,1994-01-26,0,0,0,0,0,0,1,1,1,1,1,1
2057,1994-01-27,0,0,0,0,0,0,0,1,1,1,1,1
2058,1994-01-28,0,0,0,0,0,0,0,0,1,1,1,1
2059,1994-01-31,0,0,0,0,0,0,0,0,0,1,1,1
2060,1994-02-01,0,0,0,0,0,0,1,1,1,1,1,1
2061,1994-02-02,0,0,0,0,0,0,1,1,1,1,1,1
2062,1994-02-03,0,0,0,0,0,0,0,1,1,1,1,1
2063,1994-02-04,0,0,0,0,0,0,0,0,0,1,1,1
2064,1994-02-07,1,1,0,1,1,0,0,0,0,0,1,1
2065,1994-02-08,1,1,1,1,1,1,0,0,0,0,0,1
2066,1994-02-09,1,1,1,1,1,1,0,0,0,0,0,0
2067,1994-02-10,1,1,1,1,1,1,0,0,0,0,0,0
2068,1994-02-11,1,1,1,1,1,1,1,1,0,0,0,0
2069,1994-02-14,1,1,1,1,1,1,0,0,0,0,0,0
2070,1994-02-15,1,1,1,1,1,1,0,0,0,0,0,0
2071,1994-02-16,1,1,1,1,1,1,0,0,0,0,0,0
2072,1994-02-17,1,1,1,1,1,1,1,1,1,0,0,0
2073,1994-02-18,1,1,1,1,1,1,0,1,1,0,0,0
2074,1994-02-22,1,1,1,1,1,1,1,1,1,0,0,0
2075,1994-02-23,1,1,1,1,1,1,0,0,0,1,0,0
2076,1994-02-24,0,0,0,0,0,0,1,1,1,1,1,0
2077,1994-02-25,0,0,0,0,0,0,0,1,1,1,0,0
2078,1994-02-28,0,0,0,0,0,0,1,0,1,1,1,0
2079,1994-03-01,0,0,0,0,0,0,1,1,0,1,1,1
2080,1994-03-02,0,0,0,0,0,0,1,1,1,1,1,1
2081,1994-03-03,0,0,0,0,0,0,0,0,1,1,1,1
2082,1994-03-04,1,0,0,0,0,0,0,0,0,0,1,1
2083,1994-03-07,1,1,1,1,1,0,0,0,0,0,0,1
2084,1994-03-08,1,1,1,1,1,1,1,0,0,0,0,0
2085,1994-03-09,1,1,1,1,1,1,1,1,0,0,0,1
2086,1994-03-10,1,1,1,1,1,1,0,1,1,0,0,0
2087,1994-03-11,0,1,1,1,1,1,1,1,1,0,0,1
2088,1994-03-14,0,0,1,0,0,1,1,1,1,0,0,0
2089,1994-03-15,0,0,0,0,0,0,1,1,1,1,1,1
2090,1994-03-16,0,0,0,0,0,0,1,1,1,1,1,1
2091,1994-03-17,0,0,0,0,0,0,0,1,1,1,1,1
2092,1994-03-18,0,0,0,0,0,0,1,0,1,1,1,1
2093,1994-03-21,0,0,0,0,0,0,1,1,1,1,1,1
2094,1994-03-22,0,0,0,0,0,0,0,1,1,1,1,1
2095,1994-03-23,0,0,0,0,0,0,0,0,1,1,1,1
2096,1994-03-24,0,0,0,0,0,0,1,1,0,1,1,1
2097,1994-03-25,0,0,0,0,0,0,0,1,1,1,1,1
2098,1994-03-28,1,1,1,1,1,1,0,0,0,0,0,0
2099,1994-03-29,1,1,1,1,1,1,1,0,0,0,0,0
2100,1994-03-30,1,1,1,1,1,1,0,1,0,0,0,0
2101,1994-03-31,1,1,1,1,1,1,1,1,1,0,0,0
2102,1994-04-04,0,0,0,0,0,0,1,1,1,1,1,1
2103,1994-04-05,0,0,0,0,0,0,1,1,1,1,1,1
2104,1994-04-06,0,0,0,0,0,0,1,1,1,1,1,1
2105,1994-04-07,0,0,0,0,0,0,0,0,0,1,1,1
2106,1994-04-08,0,0,0,0,0,0,0,0,0,1,1,1
2107,1994-04-11,0,0,0,0,0,0,1,1,1,1,1,1
2108,1994-04-12,0,0,0,0,0,0,0,1,1,1,1,1
2109,1994-04-13,0,0,0,0,0,0,1,1,1,1,1,1
2110,1994-04-14,0,0,0,0,0,0,1,1,1,1,1,1
2111,1994-04-15,0,0,0,0,0,0,1,1,1,1,1,1
2112,1994-04-18,0,0,0,0,0,0,1,1,1,1,1,1
2113,1994-04-19,0,0,0,0,0,0,0,0,1,1,1,1
2114,1994-04-20,0,0,0,0,0,0,1,1,1,1,1,1
2115,1994-04-21,0,0,0,0,0,0,1,1,1,1,1,1
2116,1994-04-22,0,0,0,0,0,0,1,1,1,1,1,1
2117,1994-04-25,0,0,0,0,0,0,0,1,1,1,1,1
2118,1994-04-26,1,0,0,0,0,0,0,0,0,1,1,1
2119,1994-04-27,1,1,0,1,0,0,0,0,0,1,1,1
2120,1994-04-28,1,1,1,1,1,1,0,0,0,0,0,1
2121,1994-04-29,1,1,1,0,1,1,1,1,1,0,1,1
2122,1994-05-02,0,1,1,0,0,1,1,1,1,0,1,1
2123,1994-05-03,1,1,1,1,0,0,0,1,1,0,1,1
2124,1994-05-04,1,1,1,1,1,1,0,0,0,1,0,1
2125,1994-05-05,0,0,0,0,1,1,1,1,1,1,0,1
2126,1994-05-06,0,0,0,0,0,0,1,1,1,1,1,1
2127,1994-05-09,0,0,0,0,0,0,0,1,1,1,1,1
2128,1994-05-10,0,0,0,0,0,0,0,0,1,1,1,0
2129,1994-05-11,0,0,0,0,0,0,1,1,1,1,1,1
2130,1994-05-12,0,0,0,0,0,0,1,1,1,1,1,1
2131,1994-05-13,0,0,0,0,0,0,0,1,1,1,1,1
2132,1994-05-16,0,0,0,0,0,0,0,0,1,1,1,1
2133,1994-05-17,1,1,0,0,0,0,0,0,0,0,1,1
2134,1994-05-18,0,1,1,0,0,0,1,1,0,1,1,1
2135,1994-05-19,0,0,0,0,0,0,1,1,1,1,1,1
2136,1994-05-20,0,0,0,0,0,0,1,1,1,1,1,1
2137,1994-05-23,0,0,0,0,0,0,0,1,1,1,1,1
2138,1994-05-24,0,0,0,0,0,0,0,0,0,1,1,1
2139,1994-05-25,1,1,0,1,1,0,0,0,0,1,0,1
2140,1994-05-26,1,1,1,1,1,1,0,0,0,0,0,1
2141,1994-05-27,1,1,1,1,1,1,1,1,0,0,1,1
2142,1994-05-31,0,1,1,0,1,1,1,1,1,0,1,1
2143,1994-06-01,1,1,1,0,0,0,0,1,1,0,1,1
2144,1994-06-02,1,1,0,0,0,0,0,0,1,0,0,1
2145,1994-06-03,1,1,0,1,1,1,0,0,0,1,0,1
2146,1994-06-06,1,1,0,1,1,1,0,0,0,1,0,1
2147,1994-06-07,1,1,1,1,1,1,0,0,0,0,0,0
2148,1994-06-08,0,1,1,0,1,1,1,1,1,0,1,0
2149,1994-06-09,0,0,0,0,0,0,1,1,1,1,1,0
2150,1994-06-10,0,0,0,0,0,0,0,1,1,1,1,1
2151,1994-06-13,0,0,0,0,0,0,1,1,1,1,1,1
2152,1994-06-14,0,0,0,0,0,0,1,1,1,1,1,1
2153,1994-06-15,0,0,0,0,0,0,1,1,1,1,1,1
2154,1994-06-16,0,0,0,0,0,0,1,1,1,1,1,1
2155,1994-06-17,0,0,0,0,0,0,1,1,1,1,1,1
2156,1994-06-20,0,0,0,0,0,0,0,1,1,1,1,1
2157,1994-06-21,0,0,0,0,0,0,0,0,1,1,1,1
2158,1994-06-22,1,0,0,0,0,0,0,0,0,1,1,1
2159,1994-06-23,1,1,1,1,0,0,0,0,0,0,1,1
2160,1994-06-24,1,1,1,1,1,1,0,0,0,0,1,1
2161,1994-06-27,1,1,1,1,1,1,0,0,0,0,1,1
2162,1994-06-28,1,1,1,1,1,1,1,0,0,0,0,1
2163,1994-06-29,1,1,1,1,1,1,0,0,0,0,0,1
2164,1994-06-30,1,1,1,1,1,1,1,1,1,0,0,1
2165,1994-07-01,0,0,1,1,1,1,1,1,1,1,0,0
2166,1994-07-05,0,0,0,0,1,1,1,1,1,1,0,0
2167,1994-07-06,0,0,0,1,1,0,0,0,0,1,0,0
2168,1994-07-07,1,1,0,1,1,0,0,0,0,1,0,0
2169,1994-07-08,0,0,0,0,0,0,1,1,0,1,1,0
2170,1994-07-11,0,0,0,0,0,0,1,1,1,1,1,1
2171,1994-07-12,0,0,0,0,0,0,1,1,1,1,1,1
2172,1994-07-13,0,0,0,0,0,0,0,0,1,1,1,1
2173,1994-07-14,0,0,0,0,0,0,1,0,1,1,1,1
2174,1994-07-15,0,0,0,0,0,0,0,0,0,1,1,1
2175,1994-07-18,1,1,0,1,1,0,0,0,0,0,0,1
2176,1994-07-19,1,1,1,1,1,1,1,0,0,0,1,1
2177,1994-07-20,1,1,1,1,1,1,0,0,0,0,1,0
2178,1994-07-21,1,1,1,1,1,1,1,0,0,0,0,0
2179,1994-07-22,1,1,1,1,1,1,1,1,1,0,0,1
2180,1994-07-25,1,1,1,1,1,1,0,1,1,0,0,1
2181,1994-07-26,1,1,1,1,1,1,0,0,0,0,0,0
2182,1994-07-27,0,1,1,1,1,1,1,1,0,0,0,0
2183,1994-07-28,0,0,0,0,0,1,1,1,1,1,0,0
2184,1994-07-29,0,0,0,0,0,0,1,1,1,1,1,1
2185,1994-08-01,0,0,0,0,0,0,1,1,1,1,1,1
2186,1994-08-02,0,0,0,0,0,0,0,0,1,1,1,1
2187,1994-08-03,0,0,0,0,0,0,0,0,0,1,1,1
2188,1994-08-04,0,0,0,0,0,0,1,0,0,1,1,1
2189,1994-08-05,1,1,1,1,1,0,0,0,0,0,0,1
2190,1994-08-08,1,1,1,1,1,1,1,0,0,0,1,1
2191,1994-08-09,1,1,1,1,1,1,0,0,0,0,0,0
2192,1994-08-10,1,1,1,1,1,1,0,0,0,0,0,0
2193,1994-08-11,1,1,1,1,1,1,0,0,0,0,0,0
2194,1994-08-12,1,1,1,1,1,1,0,0,0,0,0,0
2195,1994-08-15,1,1,1,1,1,1,1,0,0,0,0,0
2196,1994-08-16,1,1,1,1,1,1,0,0,0,0,0,0
2197,1994-08-17,1,1,1,1,1,1,1,0,1,0,0,0
2198,1994-08-18,1,1,1,1,1,1,0,1,0,0,0,0
2199,1994-08-19,1,1,1,1,1,1,0,0,0,0,0,0
2200,1994-08-22,1,1,1,1,1,1,0,0,0,0,0,0
2201,1994-08-23,1,1,1,1,1,1,1,0,0,0,0,0
2202,1994-08-24,1,1,1,1,1,1,1,1,0,0,0,0
2203,1994-08-25,1,1,1,1,1,1,0,1,1,0,0,0
2204,1994-08-26,1,1,1,1,1,1,0,0,1,0,0,0
2205,1994-08-29,0,1,1,0,1,1,1,1,1,1,0,0
2206,1994-08-30,0,0,0,1,1,1,0,1,0,1,0,0
2207,1994-08-31,0,0,0,0,0,0,1,0,1,1,0,0
2208,1994-09-01,0,0,0,0,0,0,0,1,0,0,0,0
2209,1994-09-02,0,0,0,0,0,0,1,0,1,1,1,0
2210,1994-09-06,0,0,0,0,0,0,1,1,1,1,1,0
2211,1994-09-07,0,0,0,0,0,0,1,1,1,1,1,1
2212,1994-09-08,0,0,0,0,0,0,0,1,1,1,1,1
2213,1994-09-09,1,1,0,1,0,0,0,0,0,0,1,1
2214,1994-09-12,1,1,1,1,1,1,0,0,0,0,0,0
2215,1994-09-13,1,1,1,1,1,1,0,0,0,0,0,0
2216,1994-09-14,1,1,1,1,1,1,0,0,0,0,0,0
2217,1994-09-15,1,1,1,1,1,1,1,0,0,0,0,0
2218,1994-09-16,1,1,1,1,1,1,1,1,0,0,0,0
2219,1994-09-19,0,1,1,1,1,1,1,1,1,0,0,0
2220,1994-09-20,0,0,1,1,1,1,1,1,1,0,0,0
2221,1994-09-21,1,0,0,1,1,1,0,0,1,1,0,0
2222,1994-09-22,0,0,0,0,0,0,1,1,1,1,1,1
2223,1994-09-23,0,0,0,0,0,0,1,1,1,1,1,0
2224,1994-09-26,0,0,0,0,0,0,0,1,1,1,1,1
2225,1994-09-27,0,0,0,0,0,0,0,0,0,1,1,0
2226,1994-09-28,0,0,0,0,0,0,1,1,0,1,1,1
2227,1994-09-29,0,0,0,0,0,0,1,1,1,1,1,1
2228,1994-09-30,0,0,0,0,0,0,1,1,1,1,1,1
2229,1994-10-03,0,0,0,0,0,0,0,1,1,1,1,1
2230,1994-10-04,0,0,0,0,0,0,0,0,1,1,1,1
2231,1994-10-05,0,0,0,0,0,0,1,0,0,1,1,1
2232,1994-10-06,0,0,0,0,0,0,1,1,1,1,1,1
2233,1994-10-07,0,0,0,0,0,0,1,1,1,1,1,1
2234,1994-10-10,1,0,0,1,0,0,0,0,0,0,1,1
2235,1994-10-11,1,1,1,1,1,0,0,0,0,0,1,0
2236,1994-10-12,1,1,1,1,1,1,0,0,0,0,0,0
2237,1994-10-13,1,1,1,1,1,1,0,0,0,0,0,0
2238,1994-10-14,1,1,1,1,1,1,0,0,0,0,0,0
2239,1994-10-17,1,1,1,1,1,1,1,1,0,0,0,0
2240,1994-10-18,1,1,1,1,1,1,1,1,1,0,0,0
2241,1994-10-19,1,1,1,1,1,1,1,1,1,0,0,0
2242,1994-10-20,0,0,0,0,1,1,1,1,1,1,0,0
2243,1994-10-21,0,0,0,1,1,1,0,0,0,1,0,0
2244,1994-10-24,0,0,0,0,1,0,1,0,1,1,0,0
2245,1994-10-25,0,0,0,0,0,0,1,1,1,1,1,0
2246,1994-10-26,0,0,0,0,0,0,1,1,1,1,1,1
2247,1994-10-27,0,0,0,0,0,0,1,1,1,1,1,1
2248,1994-10-28,0,0,0,0,0,0,1,1,1,1,1,1
2249,1994-10-31,0,0,0,0,0,0,0,0,1,1,1,1
2250,1994-11-01,0,0,0,0,0,0,1,1,1,1,1,1
2251,1994-11-02,0,0,0,0,0,0,1,1,1,1,1,1
2252,1994-11-03,0,0,0,0,0,0,1,1,1,1,1,1
2253,1994-11-04,0,0,0,0,0,0,0,0,1,1,1,1
2254,1994-11-07,1,0,0,0,0,0,0,0,0,1,1,1
2255,1994-11-08,1,1,0,0,0,0,1,0,0,1,1,1
2256,1994-11-09,1,1,1,1,1,1,0,0,0,0,0,1
2257,1994-11-10,1,1,1,1,1,1,1,0,0,0,0,1
2258,1994-11-11,1,1,1,1,1,1,0,0,0,0,0,1
2259,1994-11-14,1,1,1,1,1,1,0,0,0,0,0,0
2260,1994-11-15,1,1,1,1,1,1,1,0,0,0,0,0
2261,1994-11-16,1,1,1,1,1,1,0,0,0,0,0,0
2262,1994-11-17,1,1,1,1,1,1,1,1,1,0,0,0
2263,1994-11-18,1,1,1,1,1,1,0,1,0,0,0,0
2264,1994-11-21,1,1,1,1,1,1,0,0,1,0,0,0
2265,1994-11-22,0,1,1,1,1,1,1,1,1,1,0,0
2266,1994-11-23,0,0,0,0,0,1,1,1,1,1,0,0
2267,1994-11-28,0,0,0,0,0,0,1,1,1,1,1,0
2268,1994-11-29,0,0,0,0,0,0,0,0,1,1,1,0
2269,1994-11-30,0,0,0,0,0,0,1,0,1,1,1,0
2270,1994-12-01,1,0,0,0,0,0,0,0,0,1,1,0
2271,1994-12-02,1,1,1,1,1,1,0,0,0,0,0,0
2272,1994-12-05,1,1,1,1,1,1,0,0,0,0,0,0
2273,1994-12-06,1,1,1,1,1,1,1,0,0,0,0,0
2274,1994-12-07,1,1,1,1,1,1,0,0,0,0,0,0
2275,1994-12-08,1,1,1,1,1,1,1,1,1,0,0,0
2276,1994-12-09,1,1,1,1,1,1,0,1,1,0,0,0
2277,1994-12-12,1,1,1,1,1,1,0,0,1,0,0,0
2278,1994-12-13,1,1,1,1,1,1,1,0,0,1,0,0
2279,1994-12-14,1,1,1,1,1,1,0,1,0,1,0,0
2280,1994-12-15,1,1,1,1,1,1,0,0,0,0,0,0
2281,1994-12-16,1,1,1,1,1,1,1,0,0,0,0,0
2282,1994-12-19,1,1,1,1,1,1,1,1,0,0,0,0
2283,1994-12-20,0,0,1,0,0,1,1,1,1,1,1,0
2284,1994-12-21,0,0,0,0,0,0,1,1,1,1,0,1
2285,1994-12-22,0,0,0,0,0,0,1,1,1,1,1,1
2286,1994-12-23,0,0,0,0,0,0,1,1,1,1,1,1
2287,1994-12-27,0,0,0,0,0,0,1,1,1,1,1,1
2288,1994-12-28,0,0,0,0,0,0,1,1,1,1,1,1
2289,1994-12-29,0,0,0,0,0,0,0,1,1,1,1,1
2290,1994-12-30,0,0,0,0,0,0,1,1,1,1,1,1
2291,1995-01-03,0,0,0,0,0,0,0,0,0,1,1,1
2292,1995-01-04,0,0,0,0,0,0,1,0,0,1,1,1
2293,1995-01-05,0,0,0,0,0,0,1,1,0,1,1,1
2294,1995-01-06,0,0,0,0,0,0,0,1,1,0,1,1
2295,1995-01-09,1,1,1,1,0,0,0,0,0,0,0,1
2296,1995-01-10,1,1,1,1,1,1,1,0,0,0,0,1
2297,1995-01-11,0,1,1,0,1,1,1,1,1,1,0,1
2298,1995-01-12,0,0,0,0,0,1,1,1,1,1,1,1
2299,1995-01-13,1,0,0,1,0,0,0,0,1,0,0,0
2300,1995-01-16,0,0,0,0,0,0,1,1,1,1,1,1
2301,1995-01-17,0,0,0,0,0,0,1,1,1,1,1,1
2302,1995-01-18,0,0,0,0,0,0,1,1,1,1,1,1
2303,1995-01-19,0,0,0,0,0,0,0,1,1,1,1,1
2304,1995-01-20,0,0,0,0,0,0,0,0,0,1,1,1
2305,1995-01-23,0,0,0,0,0,0,0,0,0,1,1,1
2306,1995-01-24,0,0,0,0,0,0,1,1,0,1,1,1
2307,1995-01-25,0,0,0,0,0,0,1,1,1,1,1,1
2308,1995-01-26,1,0,0,1,0,0,0,0,1,0,1,1
2309,1995-01-27,1,1,1,1,1,0,0,0,0,0,1,1
2310,1995-01-30,1,1,1,1,1,1,1,0,0,0,0,1
2311,1995-01-31,0,1,1,0,1,1,1,1,1,1,0,1
2312,1995-02-01,0,0,0,0,0,1,1,1,1,0,0,1
2313,1995-02-02,0,0,0,0,0,0,1,1,1,0,1,1
2314,1995-02-03,0,0,0,0,0,0,1,1,1,1,1,1
2315,1995-02-06,0,0,0,0,0,0,0,1,1,1,1,0
2316,1995-02-07,0,0,0,1,0,0,0,0,0,1,0,0
2317,1995-02-08,1,1,0,1,1,0,0,0,0,0,1,1
2318,1995-02-09,1,1,1,1,1,1,0,0,0,0,1,0
2319,1995-02-10,1,1,1,0,1,1,1,1,1,0,1,0
2320,1995-02-13,1,1,1,1,1,1,0,1,0,0,0,1
2321,1995-02-14,1,1,1,1,1,1,1,0,1,0,0,1
2322,1995-02-15,0,1,1,1,1,1,1,1,0,1,0,1
2323,1995-02-16,0,0,0,0,0,0,1,1,1,1,0,1
2324,1995-02-17,0,0,0,0,0,0,1,1,1,1,1,1
2325,1995-02-21,0,0,0,0,0,0,0,1,1,1,1,1
2326,1995-02-22,0,0,0,0,0,0,0,0,1,1,1,1
2327,1995-02-23,1,0,0,0,0,0,0,0,0,1,1,1
2328,1995-02-24,0,0,0,0,0,0,1,0,0,1,1,1
2329,1995-02-27,1,1,1,0,0,0,0,1,0,1,1,1
2330,1995-02-28,1,1,1,1,1,0,0,0,0,0,1,1
2331,1995-03-01,1,1,1,1,1,1,0,0,0,0,0,0
2332,1995-03-02,1,1,1,1,1,1,1,0,0,0,0,1
2333,1995-03-03,0,1,1,0,1,1,1,1,1,1,0,1
2334,1995-03-06,1,0,1,1,1,1,0,1,1,0,0,1
2335,1995-03-07,0,0,0,1,1,1,1,0,1,0,0,0
2336,1995-03-08,1,1,1,1,1,1,0,0,0,0,0,0
2337,1995-03-09,1,1,1,1,1,1,0,0,0,0,0,0
2338,1995-03-10,1,1,1,1,1,1,0,0,0,0,0,0
2339,1995-03-13,1,1,1,1,1,1,1,1,0,0,0,0
2340,1995-03-14,1,1,1,1,1,1,0,0,0,0,0,0
2341,1995-03-15,1,1,1,1,1,1,1,0,1,0,0,0
2342,1995-03-16,1,1,1,1,1,1,1,1,0,0,0,0
2343,1995-03-17,0,0,0,0,1,1,1,1,1,1,0,0
2344,1995-03-20,0,0,0,0,0,0,1,1,1,1,0,1
2345,1995-03-21,0,0,0,0,0,0,0,1,1,1,1,0
2346,1995-03-22,0,0,0,0,0,0,1,1,1,1,1,1
2347,1995-03-23,0,0,0,0,0,0,0,1,1,1,1,1
2348,1995-03-24,0,0,0,0,0,0,0,0,1,1,1,1
2349,1995-03-27,0,0,0,0,0,0,1,1,1,1,1,1
2350,1995-03-28,0,0,0,0,0,0,0,1,1,1,1,1
2351,1995-03-29,0,0,0,0,0,0,1,1,1,1,1,1
2352,1995-03-30,0,0,0,0,0,0,0,1,1,1,1,1
2353,1995-03-31,0,0,0,0,0,0,1,0,1,1,1,1
2354,1995-04-03,0,0,0,0,0,0,0,0,0,1,1,1
2355,1995-04-04,0,0,0,0,0,0,1,0,0,1,1,1
2356,1995-04-05,0,0,0,0,0,0,1,1,1,1,1,1
2357,1995-04-06,0,0,0,0,0,0,1,1,1,1,1,1
2358,1995-04-07,0,0,0,0,0,0,0,1,1,1,1,1
2359,1995-04-10,0,0,0,0,0,0,0,0,1,1,1,1
2360,1995-04-11,0,0,0,0,0,0,1,1,1,1,1,1
2361,1995-04-12,0,0,0,0,0,0,0,0,0,1,1,1
2362,1995-04-13,1,1,0,1,1,0,0,0,0,0,0,1
2363,1995-04-17,0,1,1,0,0,0,1,1,0,1,1,1
2364,1995-04-18,0,0,0,0,0,0,1,1,1,1,1,1
2365,1995-04-19,0,0,0,0,0,0,1,1,1,1,1,1
2366,1995-04-20,0,0,0,0,0,0,1,1,1,1,1,1
2367,1995-04-21,0,0,0,0,0,0,0,1,1,1,1,1
2368,1995-04-24,0,0,0,0,0,0,0,0,0,1,1,1
2369,1995-04-25,0,0,0,0,0,0,1,0,0,1,1,1
2370,1995-04-26,0,0,0,0,0,0,0,1,0,1,1,1
2371,1995-04-27,0,0,0,0,0,0,1,1,1,1,1,1
2372,1995-04-28,0,0,0,0,0,0,0,1,1,0,1,1
2373,1995-05-01,0,0,0,0,0,0,1,1,1,1,1,1
2374,1995-05-02,1,0,0,1,0,0,0,0,0,1,0,1
2375,1995-05-03,1,1,1,1,1,1,0,0,0,0,0,1
2376,1995-05-04,0,1,1,1,1,1,1,1,0,1,0,1
2377,1995-05-05,0,0,1,0,0,1,1,1,1,0,1,0
2378,1995-05-08,0,0,0,0,0,0,0,1,1,0,1,0
2379,1995-05-09,1,1,1,1,1,1,0,0,0,0,0,0
2380,1995-05-10,1,1,1,1,1,1,1,0,0,0,0,0
2381,1995-05-11,1,1,1,1,1,1,0,0,0,0,0,0
2382,1995-05-12,1,1,1,1,1,1,1,0,0,0,0,0
2383,1995-05-15,0,1,1,1,1,1,1,1,1,0,0,0
